host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
eitb.eus;151.101.130.133;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;4.32;12-07-2023 12:25:29
elcomercio.pe;92.123.238.210;OK;1;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS20940;Akamai International B.V.;75108 CEDEX 02;Europe/Paris;25.1;12-07-2023 12:25:29
elconfidencial.com;107.154.105.101;OK;1;Los Angeles;California;US;40.4133,-3.6939;34.0522,-118.2437;AS19551;Incapsula Inc;90009;America/Los_Angeles;105;12-07-2023 12:25:30
elcorteingles.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:30
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4133,-3.6939;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;40.8;12-07-2023 12:25:30
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:30
elespanol.com;54.192.95.45;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;4.55;12-07-2023 12:25:31
elespectador.com;2.16.8.178;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.78;12-07-2023 12:25:31
elitetorrent.biz;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:32
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:32
elpais.com;2.16.54.152;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;3.29;12-07-2023 12:25:32
elperiodico.com;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28004;Europe/Madrid;5.18;12-07-2023 12:25:32
eltenedor.es;151.101.2.133;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;6.24;12-07-2023 12:25:33
eltiempo.com;45.60.131.135;OK;2;Vancouver;British Columbia;CA;40.4133,-3.6939;49.2497,-123.1193;AS19551;Incapsula Inc;V5Y;America/Vancouver;108;12-07-2023 12:25:34
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:34
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:35
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:35
enom.com;199.16.172.29;OK;1;San Antonio;Texas;US;40.4133,-3.6939;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;4.04;12-07-2023 12:25:35
entradas.com;23.223.101.238;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;3.47;12-07-2023 12:25:36
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:36
e11956.x.akamaiedge.net;23.60.218.232;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;3.68;12-07-2023 12:25:36
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;4.51;12-07-2023 12:25:37
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:37
s3-website.us-east-1.amazonaws.com;52.216.140.195;OK;1;Reston;Virginia;US;40.4133,-3.6939;38.9687,-77.3411;AS16509;Amazon.com, Inc.;20190;America/New_York;87.7;12-07-2023 12:25:37
f2.shared.global.fastly.net;151.101.134.2;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;2.45;12-07-2023 12:25:38
part-0015.t-0009.t-msedge.net;13.107.246.43;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;5.68;12-07-2023 12:25:38
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.136;OK;1;Dublin;Leinster;IE;40.4133,-3.6939;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;38.0;12-07-2023 12:25:38
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;40.4133,-3.6939;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;2.48;12-07-2023 12:25:39
d291e33ne127py.cloudfront.net;18.154.41.27;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.59;12-07-2023 12:25:39
es.sitew.com;178.32.55.155;OK;3;Gravelines;Hauts-de-France;FR;40.4133,-3.6939;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;21.9;12-07-2023 12:25:40
scribd.map.fastly.net;151.101.134.152;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.25;12-07-2023 12:25:41
www.wallapop.com;18.154.22.57;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.11;12-07-2023 12:25:41
es.webs.com;104.18.151.58;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.93;12-07-2023 12:25:42
wixpin.map.fastly.net;151.101.133.84;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.36;12-07-2023 12:25:42
lb.wordpress.com;192.0.78.13;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;4.36;12-07-2023 12:25:43
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:43
fp-ycpi.g03.yahoodns.net;188.125.95.240;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28004;Europe/Madrid;2.97;12-07-2023 12:25:43
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.26;12-07-2023 12:25:43
eset.com;91.228.166.47;OK;1;Bratislava;Bratislavský Kraj;SK;40.4133,-3.6939;48.1482,17.1067;AS50881;ESET, spol. s r.o.;811 01;Europe/Bratislava;46.5;12-07-2023 12:25:44
esnoticia.net;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 12:25:44
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:44
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:44
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:44
evobanco.com;45.60.124.20;OK;1;Redwood City;California;US;40.4133,-3.6939;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;4.27;12-07-2023 12:25:45
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:45
expedia.es;23.217.251.66;OK;1;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS20940;Akamai International B.V.;75108 CEDEX 02;Europe/Paris;31.4;12-07-2023 12:25:45
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:45
eyeem.com;18.154.22.115;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.82;12-07-2023 12:25:46
facebook.com;157.240.243.35;OK;1;Barcelona;Catalonia;ES;40.4133,-3.6939;41.3780,2.1278;AS32934;Facebook, Inc.;08028;Europe/Madrid;11.1;12-07-2023 12:25:46
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:46
factoriadigital.com;213.162.197.201;OK;1;Valencia;Valencia;ES;40.4133,-3.6939;39.4739,-0.3797;AS13287;FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;7.50;12-07-2023 12:25:46
fastly.net;151.101.1.6;OK;3;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.13;12-07-2023 12:25:47
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:47
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:47
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:47
filmaffinity.com;104.26.1.27;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.56;12-07-2023 12:25:48
filmin.es;104.18.18.203;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.74;12-07-2023 12:25:48
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;23.0;12-07-2023 12:25:49
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:49
flickr.com;18.154.24.126;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.60;12-07-2023 12:25:49
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 12:25:49
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:49
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.29;12-07-2023 12:25:50
fotki.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:50
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:50
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:51
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:51
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:51
fuegodevida.com;164.132.73.177;OK;2;Gravelines;Hauts-de-France;FR;40.4133,-3.6939;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;21.2;12-07-2023 12:25:52
funnyordie.com;192.0.78.148;OK;3;San Francisco;California;US;40.4133,-3.6939;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.23;12-07-2023 12:25:53
g2a.com;172.67.36.196;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.47;12-07-2023 12:25:53
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:53
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:53
gamovideo.com;172.67.172.75;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.05;12-07-2023 12:25:54
geni.com;107.154.108.111;OK;1;Dallas;Texas;US;40.4133,-3.6939;32.7831,-96.8067;AS19551;Incapsula Inc;75201;America/Chicago;105;12-07-2023 12:25:54
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:54
global.abb;151.101.3.10;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.01;12-07-2023 12:25:55
gmail.com;142.250.185.5;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;2.81;12-07-2023 12:25:55
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4133,-3.6939;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;39.0;12-07-2023 12:25:56
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:56
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:56
d4m276jz6gztw.cloudfront.net;108.157.109.40;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.49;12-07-2023 12:25:56
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:56
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:56
goodreads.com;52.94.237.126;OK;2;Ashburn;Virginia;US;40.4133,-3.6939;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;83.7;12-07-2023 12:25:57
google.com;142.250.184.174;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.79;12-07-2023 12:25:58
google.es;142.250.200.67;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.69;12-07-2023 12:25:58
googleadservices.com;142.250.200.98;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.96;12-07-2023 12:25:58
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4133,-3.6939;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;4.20;12-07-2023 12:25:59
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:59
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:59
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:25:59
hi5.com;135.84.35.167;OK;3;El Granada;California;US;40.4133,-3.6939;37.5027,-122.4694;AS36080;IFWE INC;94018;America/Los_Angeles;149;12-07-2023 12:26:00
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:00
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:00
e7173.a.akamaiedge.net;23.62.189.196;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;3.00;12-07-2023 12:26:01
a1817.dscd.akamai.net;184.28.177.36;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.56;12-07-2023 12:26:01
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;40.4133,-3.6939;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;25.9;12-07-2023 12:26:02
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.75;12-07-2023 12:26:02
hostinet.com;185.23.71.43;OK;2;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS50926;AXARNET COMUNICACIONES, S.L.;28004;Europe/Madrid;11.4;12-07-2023 12:26:03
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.87;12-07-2023 12:26:03
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:03
hyvesgames.nl;104.21.24.3;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;4.07;12-07-2023 12:26:04
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:04
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:04
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:04
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;40.4133,-3.6939;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;23.9;12-07-2023 12:26:04
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:04
idealista.com;199.232.194.137;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.50;12-07-2023 12:26:05
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:05
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:05
infojobs.net;18.67.240.124;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.88;12-07-2023 12:26:06
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:06
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:06
instagram.com;157.240.243.174;OK;1;Barcelona;Catalonia;ES;40.4133,-3.6939;41.3780,2.1278;AS32934;Facebook, Inc.;08028;Europe/Madrid;10.6;12-07-2023 12:26:06
instant-gaming.com;104.18.4.124;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.70;12-07-2023 12:26:07
intereconomia.com;104.26.13.249;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.68;12-07-2023 12:26:07
intuit.com;23.223.104.103;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;2.67;12-07-2023 12:26:07
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:07
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;126;12-07-2023 12:26:08
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4133,-3.6939;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.76;12-07-2023 12:26:08
isc.org;149.20.2.28;OK;3;San Jose;California;US;40.4133,-3.6939;37.3394,-121.8950;AS27321;Internet Systems Consortium, Inc.;95103;America/Los_Angeles;137;12-07-2023 12:26:10
java.com;96.16.88.38;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.94;12-07-2023 12:26:10
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:10
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:10
johnsoncontrols.com;45.60.206.141;OK;2;Toronto;Ontario;CA;40.4133,-3.6939;43.7001,-79.4163;AS19551;Incapsula Inc;M5A;America/Toronto;108;12-07-2023 12:26:11
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:12
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:12
just-eat.es;104.18.42.234;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;4.58;12-07-2023 12:26:13
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:13
kinepolis.es;2.21.39.22;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;5.68;12-07-2023 12:26:13
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:13
kiwi.com;104.16.193.226;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.46;12-07-2023 12:26:14
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:14
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:14
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:14
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.58;12-07-2023 12:26:14
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:15
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:15
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:15
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:15
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:15
lilly.com;2.21.39.26;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.85;12-07-2023 12:26:15
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.45;12-07-2023 12:26:16
liruch.com;104.22.25.182;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.81;12-07-2023 12:26:16
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.04;12-07-2023 12:26:16
livejasmin.com;109.71.161.200;OK;2;Luxembourg;Luxembourg;LU;40.4133,-3.6939;49.6007,6.1164;AS34655;JWE S.a r.l.;L-1111;Europe/Luxembourg;24.0;12-07-2023 12:26:17
livenation.es;54.170.139.162;OK;1;Dublin;Leinster;IE;40.4133,-3.6939;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;33.6;12-07-2023 12:26:18
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:18
locafm.com;87.98.229.247;OK;2;Gravelines;Hauts-de-France;FR;40.4133,-3.6939;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;21.8;12-07-2023 12:26:18
www.tm.v4.a.prd.aadg.akadns.net;40.126.53.16;OK;1;Gävle;Gävleborg;SE;40.4133,-3.6939;60.6745,17.1417;AS8075;Microsoft Corporation;806 46;Europe/Stockholm;51.2;12-07-2023 12:26:19
