host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:11
ehu.eus;158.227.0.65;OK;1;Barakaldo;Basque Country;ES;40.4165,-3.7026;43.2964,-2.9881;AS15488;Universidad del Pais Vasco - Euskal Herriko Unibertsitatea;48900;Europe/Madrid;13.6;18-08-2023 20:20:11
elconfidencial.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:11
eitb.eus;151.101.66.133;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.49;18-08-2023 20:20:11
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:11
elcomercio.pe;92.123.238.211;OK;2;Paris;Île-de-France;FR;40.4165,-3.7026;48.8534,2.3488;AS20940;Akamai International B.V.;75000;Europe/Paris;22.6;18-08-2023 20:20:11
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;39.1;18-08-2023 20:20:12
elespanol.com;54.192.95.107;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.48;18-08-2023 20:20:12
elespectador.com;96.16.84.9;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.40;18-08-2023 20:20:12
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:12
elitetorrent.biz;50.28.56.190;OK;1;Lansing;Michigan;US;40.4165,-3.7026;42.7325,-84.5555;AS32244;Liquid Web, L.L.C;48901;America/Detroit;102;18-08-2023 20:20:12
elpais.com;2.21.37.20;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.54;18-08-2023 20:20:12
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:12
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:13
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:13
elperiodico.com;195.76.147.109;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28004;Europe/Madrid;6.74;18-08-2023 20:20:13
eltenedor.es;151.101.130.133;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.10;18-08-2023 20:20:13
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:13
entradas.com;23.60.216.30;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.44;18-08-2023 20:20:13
eltiempo.com;45.60.121.135;OK;3;East Elmhurst;New York;US;40.4165,-3.7026;40.7612,-73.8651;AS19551;Incapsula Inc;11369;America/New_York;104;18-08-2023 20:20:13
enom.com;199.16.172.29;OK;1;San Antonio;Texas;US;40.4165,-3.7026;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;3.07;18-08-2023 20:20:13
e11956.x.akamaiedge.net;23.60.218.232;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.42;18-08-2023 20:20:14
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.90;18-08-2023 20:20:14
s3-website.us-east-1.amazonaws.com;52.217.64.83;OK;1;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;78.2;18-08-2023 20:20:14
part-0015.t-0009.t-msedge.net;13.107.246.43;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;3.67;18-08-2023 20:20:14
f2.shared.global.fastly.net;151.101.134.2;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.41;18-08-2023 20:20:15
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;40.4165,-3.7026;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;2.86;18-08-2023 20:20:15
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.137;OK;2;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;38.6;18-08-2023 20:20:15
d291e33ne127py.cloudfront.net;18.154.41.27;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.18;18-08-2023 20:20:15
scribd.map.fastly.net;151.101.134.152;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.31;18-08-2023 20:20:15
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:15
es.sitew.com;178.32.55.155;OK;1;Gravelines;Hauts-de-France;FR;40.4165,-3.7026;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;21.8;18-08-2023 20:20:15
www.wallapop.com;18.154.22.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.66;18-08-2023 20:20:15
es.webs.com;104.18.151.58;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.73;18-08-2023 20:20:16
wixpin.map.fastly.net;151.101.133.84;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.27;18-08-2023 20:20:16
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:16
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:16
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:16
fp-ycpi.g03.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28004;Europe/Madrid;3.54;18-08-2023 20:20:16
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:16
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.26;18-08-2023 20:20:16
lb.wordpress.com;192.0.78.13;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.31;18-08-2023 20:20:16
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:16
eset.com;91.228.167.128;OK;1;Vienna;Vienna;AT;40.4165,-3.7026;48.2085,16.3721;AS50881;ESET, spol. s r.o.;1010;Europe/Vienna;39.3;18-08-2023 20:20:17
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:17
esnoticia.net;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:17
expedia.es;23.72.151.184;OK;2;London;England;GB;40.4165,-3.7026;51.5085,-0.1257;AS16625;Akamai Technologies, Inc.;EC1A;Europe/London;26.5;18-08-2023 20:20:17
eyeem.com;18.154.22.50;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;5.08;18-08-2023 20:20:17
facebook.com;157.240.243.35;OK;1;Barcelona;Catalonia;ES;40.4165,-3.7026;41.3888,2.1590;AS32934;Facebook, Inc.;08007;Europe/Madrid;12.0;18-08-2023 20:20:17
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:17
evobanco.com;45.60.124.20;OK;3;Redwood City;California;US;40.4165,-3.7026;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;4.03;18-08-2023 20:20:17
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:17
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:17
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:18
factoriadigital.com;213.162.197.201;OK;2;Torrent;Valencia;ES;40.4165,-3.7026;39.4370,-0.4655;AS13287;FALBOX S.L. trading as NIXVAL;46900;Europe/Madrid;7.95;18-08-2023 20:20:18
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;18-08-2023 20:20:18
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:18
fastly.net;151.101.1.6;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.17;18-08-2023 20:20:18
filmin.es;104.18.18.203;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;49.6;18-08-2023 20:20:19
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:19
flickr.com;13.32.128.130;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;4.72;18-08-2023 20:20:19
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:19
filmaffinity.com;172.67.73.1;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;4.09;18-08-2023 20:20:19
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;23.1;18-08-2023 20:20:19
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:19
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.62;18-08-2023 20:20:19
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:19
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:19
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:19
g2a.com;104.22.63.240;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.23;18-08-2023 20:20:20
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:20
funnyordie.com;192.0.78.199;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;4.14;18-08-2023 20:20:20
fotki.com;185.12.236.31;OK;3;Tallinn;Harjumaa;EE;40.4165,-3.7026;59.4370,24.7535;AS39823;Compic OU;10111;Europe/Tallinn;72.8;18-08-2023 20:20:20
fuegodevida.com;164.132.73.177;OK;2;Roubaix;Hauts-de-France;FR;40.4165,-3.7026;50.6942,3.1746;AS16276;OVH SAS;59051 CEDEX 1;Europe/Paris;22.5;18-08-2023 20:20:20
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:20
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:20
gamovideo.com;104.21.88.41;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.05;18-08-2023 20:20:20
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:20
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:20
geni.com;107.154.108.111;OK;2;Dallas;Texas;US;40.4165,-3.7026;32.7831,-96.8067;AS19551;Incapsula Inc;75201;America/Chicago;106;18-08-2023 20:20:21
gmail.com;142.250.178.165;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;4.25;18-08-2023 20:20:21
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4165,-3.7026;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;33.3;18-08-2023 20:20:21
d4m276jz6gztw.cloudfront.net;108.157.109.74;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.53;18-08-2023 20:20:21
goodreads.com;52.94.226.87;OK;1;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;77.4;18-08-2023 20:20:21
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:21
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:21
global.abb;151.101.67.10;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.71;18-08-2023 20:20:22
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:22
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:22
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:22
google.com;172.217.168.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.28;18-08-2023 20:20:22
google.es;142.250.201.67;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.36;18-08-2023 20:20:22
googleadservices.com;142.250.200.98;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.90;18-08-2023 20:20:22
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4165,-3.7026;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;3.53;18-08-2023 20:20:22
e7173.a.akamaiedge.net;2.21.140.242;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.50;18-08-2023 20:20:23
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;40.4165,-3.7026;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;26.9;18-08-2023 20:20:23
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:23
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.31;18-08-2023 20:20:23
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:23
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:23
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:23
hi5.com;135.84.35.167;OK;3;Napa;California;US;40.4165,-3.7026;38.2971,-122.2855;AS36080;IFWE INC;94559;America/Los_Angeles;151;18-08-2023 20:20:23
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:23
hostinet.com;185.23.71.43;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS50926;AXARNET COMUNICACIONES, S.L.;28004;Europe/Madrid;8.30;18-08-2023 20:20:23
a1817.dscd.akamai.net;184.28.177.30;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.31;18-08-2023 20:20:24
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:24
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.44;18-08-2023 20:20:24
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:24
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:24
hyvesgames.nl;172.67.214.193;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;12.2;18-08-2023 20:20:24
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;40.4165,-3.7026;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;28.7;18-08-2023 20:20:24
infojobs.net;18.67.240.124;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.53;18-08-2023 20:20:24
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:24
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:24
instagram.com;157.240.243.174;OK;1;Barcelona;Catalonia;ES;40.4165,-3.7026;41.3888,2.1590;AS32934;Facebook, Inc.;08007;Europe/Madrid;11.2;18-08-2023 20:20:24
idealista.com;199.232.194.137;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.85;18-08-2023 20:20:25
intereconomia.com;104.26.12.249;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.55;18-08-2023 20:20:25
instant-gaming.com;104.18.4.124;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.85;18-08-2023 20:20:25
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:25
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;131;18-08-2023 20:20:25
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:25
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4165,-3.7026;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.92;18-08-2023 20:20:25
intuit.com;23.223.104.103;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28004;Europe/Madrid;3.38;18-08-2023 20:20:25
isc.org;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:25
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:25
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
java.com;96.16.88.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.21;18-08-2023 20:20:26
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
just-eat.es;104.18.42.234;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.54;18-08-2023 20:20:26
johnsoncontrols.com;45.60.196.141;OK;1;Sterling;Virginia;US;40.4165,-3.7026;39.0062,-77.4286;AS19551;Incapsula Inc;20163;America/New_York;98.8;18-08-2023 20:20:26
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:26
kinepolis.es;2.21.37.11;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28004;Europe/Madrid;3.60;18-08-2023 20:20:27
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:27
kiwi.com;104.16.193.226;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.99;18-08-2023 20:20:27
lilly.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:27
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.61;18-08-2023 20:20:27
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;18-08-2023 20:20:27
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.10;18-08-2023 20:20:27
liruch.com;104.22.24.182;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.53;18-08-2023 20:20:27
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;2.87;18-08-2023 20:20:28
livenation.es;34.240.137.49;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;39.7;18-08-2023 20:20:28
locafm.com;87.98.229.247;OK;2;Roubaix;Hauts-de-France;FR;40.4165,-3.7026;50.6942,3.1746;AS16276;OVH SAS;59051 CEDEX 1;Europe/Paris;21.5;18-08-2023 20:20:28
www.tm.ak.prd.aadg.trafficmanager.net;20.190.177.149;OK;1;Paris;Île-de-France;FR;40.4165,-3.7026;48.8534,2.3488;AS8075;Microsoft Corporation;75000;Europe/Paris;18.6;18-08-2023 20:20:28
www.tm.v4.a.prd.aadg.trafficmanager.net;20.190.181.0;OK;1;Gävle;Gävleborg;SE;40.4165,-3.7026;60.6745,17.1417;AS8075;Microsoft Corporation;800 02;Europe/Stockholm;49.2;18-08-2023 20:20:29
