host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
myheritage.es;45.60.11.42;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;95.2;20-03-2023 15:07:00
myspace.com;34.111.176.156;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.93;20-03-2023 15:07:01
n26.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:01
nba.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:01
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.50;20-03-2023 15:07:01
netflix.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:01
netsuite.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:02
networksolutions.com;162.159.138.30;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.97;20-03-2023 15:07:02
neuvoo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:02
nfl.com;151.101.1.153;OK;3;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.65;20-03-2023 15:07:03
ning.com;208.82.16.81;OK;2;Dallas;Texas;US;32.7831,-96.8067;AS13535 Ning Interactive, Inc.;75201;America/Chicago;122;20-03-2023 15:07:04
nk.pl;76.223.36.217;OK;1;Seattle;Washington;US;47.5413,-122.3129;AS16509 Amazon.com, Inc.;98108;America/Los_Angeles;24.4;20-03-2023 15:07:04
nominalia.com;81.88.58.195;OK;1;La Spezia;Liguria;IT;44.1030,9.8238;AS39729 REGISTER S.P.A.;19100;Europe/Rome;32.7;20-03-2023 15:07:05
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.81;20-03-2023 15:07:05
novartis.com;104.18.1.16;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.82;20-03-2023 15:07:05
novobanco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:16
ntp.org;204.93.207.22;OK;1;Chicago;Illinois;US;41.8500,-87.6500;AS23352 Server Central Network;60666;America/Chicago;113;20-03-2023 15:07:16
office.com;13.107.6.156;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;24.8;20-03-2023 15:07:16
office365.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:17
ok.ru;217.20.155.13;OK;1;Moscow;Moscow;RU;55.7522,37.6156;AS47764 LLC VK;101000;Europe/Moscow;74.9;20-03-2023 15:07:17
okdiario.com;104.18.18.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.71;20-03-2023 15:07:17
ondacero.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:17
one.com;195.47.247.8;OK;1;Copenhagen;Capital Region;DK;55.6664,12.5690;AS51468 One.com A/S;1560;Europe/Copenhagen;34.1;20-03-2023 15:07:18
e12322.b.akamaiedge.net;23.0.118.141;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28009;Europe/Madrid;3.03;20-03-2023 15:07:18
openbank.es;18.154.22.26;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.39;20-03-2023 15:07:19
opendns.com;146.112.62.105;OK;1;Reston;Virginia;US;38.9687,-77.3411;AS36692 Cisco OpenDNS, LLC;20190;America/New_York;96.5;20-03-2023 15:07:19
opendrive.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:19
openload.co;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:19
orange.com;90.84.180.167;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS2280 Orange S.A.;75000;Europe/Paris;22.8;20-03-2023 15:07:20
orange.es;62.36.227.81;OK;1;Pozuelo de Alarcón;Madrid;ES;40.4329,-3.8134;AS12715 Orange Espagne SA;28223;Europe/Madrid;5.09;20-03-2023 15:07:20
orangetv.orange.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:20
outbrain.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:20
outlook.com;52.96.172.98;OK;3;Boydton;Virginia;US;36.6676,-78.3875;AS8075 Microsoft Corporation;23917;America/New_York;101;20-03-2023 15:07:21
outlook.ha.office365.com;40.101.92.18;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS8075 Microsoft Corporation;13000;Europe/Paris;17.2;20-03-2023 15:07:21
ovh.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:22
parship.es;188.114.97.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.32;20-03-2023 15:07:22
pay.amazon.com;52.94.232.151;OK;2;Ashburn;Virginia;US;39.0437,-77.4875;AS16509 Amazon.com, Inc.;20147;America/New_York;82.1;20-03-2023 15:07:23
pay.google.com;74.125.133.92;OK;1;Brussels;Brussels Capital;BE;50.8505,4.3488;AS15169 Google LLC;1000;Europe/Brussels;36.5;20-03-2023 15:07:23
paypal.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:23
pccomponentes.com;104.16.161.71;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.10;20-03-2023 15:07:24
periscope.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:24
personal.natwest.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:24
personal.rbs.co.uk;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:24
pi-hole.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:24
pinterest.com;151.101.64.84;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.94;20-03-2023 15:07:25
pisos.com;80.94.3.90;OK;1;Barcelona;Catalonia;ES;41.5333,2.0833;AS39263 Ilimit Comunicacions S.L.;8194;Europe/Madrid;12.3;20-03-2023 15:07:25
pitt.edu;136.142.34.30;OK;1;Pittsburgh;Pennsylvania;US;40.4406,-79.9959;AS4130 University of Pittsburgh;15212;America/New_York;107;20-03-2023 15:07:26
pizzaseo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:26
play.foxsportsla.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:33
play.google.com;142.250.185.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.95;20-03-2023 15:07:33
playstation.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:33
pornhub.com;66.254.114.41;OK;1;Waltham;Massachusetts;US;42.3986,-71.2451;AS29789 Reflected Networks, Inc.;2451;America/New_York;21.6;20-03-2023 15:07:34
e13321.a.akamaiedge.net;184.84.21.247;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28009;Europe/Madrid;2.75;20-03-2023 15:07:34
e16871.a.akamaiedge.net;184.84.26.51;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28009;Europe/Madrid;2.83;20-03-2023 15:07:34
powvideo.net;188.114.97.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.21;20-03-2023 15:07:35
press-start.com;188.114.96.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.56;20-03-2023 15:07:35
primevideo.com;18.67.240.113;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.92;20-03-2023 15:07:36
pscp.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:36
pubmatic.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:36
qq.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:36
qzs.qq.com.sched.legopic2.tdnsv6.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:36
r4.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:36
racc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:37
radio.es;172.66.41.41;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.62;20-03-2023 15:07:37
radio-espana.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:37
radiole.com;13.225.34.32;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS16509 Amazon.com, Inc.;75000;Europe/Paris;24.8;20-03-2023 15:07:38
rae.es;172.67.69.61;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.97;20-03-2023 15:07:38
raiolanetworks.es;178.211.133.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS56958 Raiola Networks S.L.;28032;Europe/Madrid;3.59;20-03-2023 15:07:39
rakuten.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:39
rapid7.com;18.154.48.88;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.90;20-03-2023 15:07:39
ravelry.com;192.34.84.3;OK;1;Boston;Massachusetts;US;42.3584,-71.0598;AS33083 AxcelX Technologies LLC;2108;America/New_York;116;20-03-2023 15:07:40
rbcits.com;204.74.99.100;OK;1;Sterling;Virginia;US;38.9814,-77.4723;AS397240 Neustar Security Services;20166;America/New_York;32.4;20-03-2023 15:07:40
reddit.com;151.101.193.140;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.96;20-03-2023 15:07:41
rediris.es;130.206.13.20;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;5.19;20-03-2023 15:07:41
registrar.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:41
registrygate.com;95.130.22.77;OK;1;Munich;Bavaria;DE;48.1374,11.5755;AS13246 tamiva Ventures GmbH;80331;Europe/Berlin;41.9;20-03-2023 15:07:42
renren.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:42
republicamovil.es;34.120.120.146;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.76;20-03-2023 15:07:43
researchgate.net;104.17.33.105;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.55;20-03-2023 15:07:43
reverbnation.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:43
reverso.net;137.74.102.128;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;22.6;20-03-2023 15:07:44
revistavanityfair.es;212.85.39.85;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS12521 Nova Internet S.L.;28001;Europe/Madrid;4.15;20-03-2023 15:07:44
rincondelvago.com;142.93.193.93;OK;3;North Bergen;New Jersey;US;40.8043,-74.0121;AS14061 DigitalOcean, LLC;7047;America/New_York;97.2;20-03-2023 15:07:45
roblox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:45
rockfm.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:45
rsch.samsungcloudsolution.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:45
rtve.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:45
rubiconproject.com;141.193.213.21;OK;1;Austin;Texas;US;30.2672,-97.7431;AS209242 Cloudflare London, LLC;78701;America/Chicago;4.33;20-03-2023 15:07:45
ruralvia.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:45
sagepay.co.uk;45.60.151.250;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;94.6;20-03-2023 15:07:46
salesforce.com;23.1.106.133;OK;1;Cambridge;Massachusetts;US;42.3620,-71.0830;AS33905 Akamai International B.V.;2142;America/New_York;3.70;20-03-2023 15:07:47
samsung.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:47
samsungelectronics.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:47
santanderconsumer.es;45.60.195.69;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;95.5;20-03-2023 15:07:48
sap.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:48
dnsscan.shadowserver.org;184.105.143.133;OK;2;San Jose;California;US;37.3394,-121.8950;AS6939 Hurricane Electric LLC;95103;America/Los_Angeles;136;20-03-2023 15:07:48
scorecardresearch.com;165.193.78.252;OK;1;Washington;Washington, D.C.;US;38.8951,-77.0364;AS3561 CenturyLink Communications, LLC;20004;America/New_York;97.6;20-03-2023 15:07:49
segundamano.es;18.154.41.85;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.48;20-03-2023 15:07:49
selfbank.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:49
seriesblanco.org;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:49
seriesgato.xyz;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:50
seriespapaya.xyz;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:50
seriesz.com;23.236.62.147;OK;1;Council Bluffs;Iowa;US;41.2619,-95.8608;AS396982 Google LLC;51502;America/Chicago;100;20-03-2023 15:07:51
sfgate.com;98.129.228.59;OK;3;Dallas;Texas;US;32.7831,-96.8067;AS33070 Rackspace Hosting;75201;America/Chicago;132;20-03-2023 15:07:52
ticketmaster-intl.map.fastly.net;151.101.134.87;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;3.09;20-03-2023 15:07:52
shtyle.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:52
simplify.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:52
simyo.es;35.241.18.41;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.40;20-03-2023 15:07:53
siteground.es;34.111.142.145;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.01;20-03-2023 15:07:53
skrill.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:53
sky.es;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:54
skype.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:54
skyrock.com;91.203.187.40;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS41064 Telefun SAS;75000;Europe/Paris;29.0;20-03-2023 15:07:54
smartadserver.com;192.124.249.163;OK;1;Menifee;California;US;33.7283,-117.1464;AS30148 Sucuri;92584;America/Los_Angeles;25.5;20-03-2023 15:07:55
smartclip.net;18.154.22.23;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.71;20-03-2023 15:07:55
smartclip.tv;35.198.133.134;OK;1;Frankfurt am Main;Hesse;DE;50.1155,8.6842;AS396982 Google LLC;60306;Europe/Berlin;30.3;20-03-2023 15:07:56
snapchat.com;34.149.46.130;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;2.75;20-03-2023 15:07:56
softonic.com;35.227.233.104;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.92;20-03-2023 15:07:57
solteros50.es;93.104.242.20;OK;1;Munich;Bavaria;DE;48.1374,11.5755;AS8767 M-net Telekommunikations GmbH;80331;Europe/Berlin;34.9;20-03-2023 15:07:57
solterosconnivel.es;93.104.242.20;OK;1;Munich;Bavaria;DE;48.1374,11.5755;AS8767 M-net Telekommunikations GmbH;80331;Europe/Berlin;34.6;20-03-2023 15:07:58
sophos.com;95.100.105.185;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28009;Europe/Madrid;2.96;20-03-2023 15:07:58
soundcloud.com;52.84.150.61;OK;1;Seattle;Washington;US;47.6062,-122.3321;AS16509 Amazon.com, Inc.;98101;America/Los_Angeles;22.5;20-03-2023 15:07:58
sourceforge.net;104.18.10.128;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.77;20-03-2023 15:07:59
spideroak.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:07:59
sport.es;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4655,-3.7376;AS3352 TELEFONICA DE ESPANA S.A.U.;28048;Europe/Madrid;5.56;20-03-2023 15:08:00
sports.sportium.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:00
web-1823941295.eu-west-1.elb.amazonaws.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:01
spotify.com;35.186.224.25;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.78;20-03-2023 15:08:01
startpage.com;89.146.4.148;OK;2;Amsterdam;North Holland;NL;52.3740,4.8897;AS28685 Routit BV;1012;Europe/Amsterdam;35.6;20-03-2023 15:08:02
streamplay.fi;185.58.213.24;OK;1;Copenhagen;Capital Region;DK;55.7086,12.5263;AS201595 mono solutions ApS;2400;Europe/Copenhagen;31.5;20-03-2023 15:08:02
stubhub.es;23.58.159.138;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28009;Europe/Madrid;3.50;20-03-2023 15:08:02
studivz.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:04
sugarsync.com;208.94.4.90;OK;2;San Francisco;California;US;37.7309,-122.3886;AS46253 Mudhook Marketing Inc;94124;America/Los_Angeles;156;20-03-2023 15:08:04
T.co;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:05
tablondeanuncios.com;93.189.36.78;OK;1;Alcorcón;Madrid;ES;40.3458,-3.8249;AS45037 Hispaweb Network;28920;Europe/Madrid;3.75;20-03-2023 15:08:05
taboola.com;151.101.130.132;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.29;20-03-2023 15:08:06
tagged.com;135.84.35.166;OK;2;San Francisco;California;US;37.7974,-122.4001;AS36080 IFWE INC;94111;America/Los_Angeles;156;20-03-2023 15:08:07
taobao.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:08
target.com;151.101.2.187;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.59;20-03-2023 15:08:08
targobank.es;145.226.46.83;OK;1;Rue;Hauts-de-France;FR;50.2715,1.6716;AS8255 Euro-Information-Europeenne de Traitement de l'Information SAS;80120;Europe/Paris;35.1;20-03-2023 15:08:09
taringa.net;104.16.250.39;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.83;20-03-2023 15:08:09
teads.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:09
telecinco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:09
telepizza.es;45.60.47.42;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;3.61;20-03-2023 15:08:10
telly.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:10
ticketea.com;18.154.22.58;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.68;20-03-2023 15:08:11
ticketmaster.es;151.101.66.87;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.75;20-03-2023 15:08:11
ticketswap.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:11
post.n.shifen.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:12
tiktok.com;18.154.41.49;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.11;20-03-2023 15:08:13
tinder.com;52.84.150.60;OK;1;Seattle;Washington;US;47.6062,-122.3321;AS16509 Amazon.com, Inc.;98101;America/Los_Angeles;24.5;20-03-2023 15:08:13
tourbar.com;78.140.128.247;OK;1;Amsterdam;North Holland;NL;52.3740,4.8897;AS35415 Webzilla B.V.;1012;Europe/Amsterdam;33.6;20-03-2023 15:08:13
trabelin.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:13
transferwise.com;104.18.168.45;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.33;20-03-2023 15:08:14
www3.l.google.com;216.58.209.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.31;20-03-2023 15:08:14
trecetv.es;154.46.42.13;OK;3;Valencia;Valencia;ES;39.4697,-0.3774;AS174 Cogent Communications;46001;Europe/Madrid;7.00;20-03-2023 15:08:15
triodos.es;185.113.196.138;OK;3;Amsterdam;North Holland;NL;52.3740,4.8897;AS8315 Sentia Netherlands BV;1012;Europe/Amsterdam;36.8;20-03-2023 15:08:16
tripadvisor.es;151.101.2.28;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.99;20-03-2023 15:08:16
tumblr.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:16
aec01.esc.edgetcdn.net;185.103.37.73;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS29119 AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;28001;Europe/Madrid;3.48;20-03-2023 15:08:17
tv.orange.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:17
tv.youtube.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.72;20-03-2023 15:08:17
twitch.tv;151.101.66.167;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.68;20-03-2023 15:08:18
twitter.com;104.244.42.129;OK;1;San Francisco;California;US;37.7725,-122.4147;AS13414 Twitter Inc.;94103;America/Los_Angeles;29.7;20-03-2023 15:08:18
twoo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:19
uab.cat;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:19
uah.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:19
uam.es;150.244.214.237;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;6.42;20-03-2023 15:08:19
ub.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:19
ubereats.com;34.98.127.226;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.26;20-03-2023 15:08:20
ubs.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
uc3m.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
uclm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
ucm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
udc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
udg.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
ugr.es;150.214.27.71;OK;1;Granada;Andalusia;ES;37.1882,-3.6067;AS198096 Junta de Andalucia;18001;Europe/Madrid;18.2;20-03-2023 15:08:20
uib.cat;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;20-03-2023 15:08:20
