host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:36
ehu.eus;158.227.0.65;OK;1;Bilbao;Basque Country;ES;40.4133,-3.6939;43.3013,-3.0046;AS15488;Universidad del Pais Vasco - Euskal Herriko Unibertsitatea;48510;Europe/Madrid;15.1;12-07-2023 10:35:36
elcomercio.pe;92.123.238.210;OK;1;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS20940;Akamai International B.V.;75108 CEDEX 02;Europe/Paris;24.6;12-07-2023 10:35:36
eitb.eus;151.101.2.133;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.06;12-07-2023 10:35:36
elconfidencial.com;107.154.105.101;OK;1;Los Angeles;California;US;40.4133,-3.6939;34.0522,-118.2437;AS19551;Incapsula Inc;90009;America/Los_Angeles;105;12-07-2023 10:35:36
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:36
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4133,-3.6939;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;35.5;12-07-2023 10:35:36
elespanol.com;54.192.95.107;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.87;12-07-2023 10:35:36
elespectador.com;2.16.8.171;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;19.5;12-07-2023 10:35:36
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:36
elitetorrent.biz;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:36
elpais.com;2.16.54.149;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.81;12-07-2023 10:35:36
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:36
elperiodico.com;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28004;Europe/Madrid;4.87;12-07-2023 10:35:36
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:36
eltenedor.es;151.101.194.133;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;4.29;12-07-2023 10:35:37
eltiempo.com;45.60.121.135;OK;2;Secaucus;New Jersey;US;40.4133,-3.6939;40.7895,-74.0565;AS19551;Incapsula Inc;07094;America/New_York;104;12-07-2023 10:35:37
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:37
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:37
entradas.com;23.60.216.30;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;3.05;12-07-2023 10:35:37
e11956.x.akamaiedge.net;23.60.218.232;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;3.94;12-07-2023 10:35:37
enom.com;199.16.172.29;OK;2;San Antonio;Texas;US;40.4133,-3.6939;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;3.68;12-07-2023 10:35:37
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;5.51;12-07-2023 10:35:37
f2.shared.global.fastly.net;151.101.134.2;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.04;12-07-2023 10:35:37
part-0015.t-0009.t-msedge.net;13.107.246.43;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;9.90;12-07-2023 10:35:37
s3-website.us-east-1.amazonaws.com;52.217.113.133;OK;1;Reston;Virginia;US;40.4133,-3.6939;38.9687,-77.3411;AS16509;Amazon.com, Inc.;20190;America/New_York;84.0;12-07-2023 10:35:38
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.136;OK;1;Dublin;Leinster;IE;40.4133,-3.6939;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;38.3;12-07-2023 10:35:38
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;40.4133,-3.6939;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;3.17;12-07-2023 10:35:38
d291e33ne127py.cloudfront.net;18.154.41.123;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.80;12-07-2023 10:35:38
scribd.map.fastly.net;151.101.134.152;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;5.73;12-07-2023 10:35:38
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:38
es.sitew.com;178.32.55.155;OK;1;Gravelines;Hauts-de-France;FR;40.4133,-3.6939;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;22.7;12-07-2023 10:35:38
www.wallapop.com;18.154.22.118;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.74;12-07-2023 10:35:38
es.webs.com;104.18.151.58;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.38;12-07-2023 10:35:38
lb.wordpress.com;192.0.78.13;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;4.14;12-07-2023 10:35:38
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:38
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:38
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:38
esnoticia.net;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 10:35:38
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:38
wixpin.map.fastly.net;151.101.133.84;OK;2;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;2.96;12-07-2023 10:35:38
fp-ycpi.g03.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28004;Europe/Madrid;4.36;12-07-2023 10:35:38
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.73;12-07-2023 10:35:39
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
eset.com;91.228.166.47;OK;1;Bratislava;Bratislavský Kraj;SK;40.4133,-3.6939;48.1482,17.1067;AS50881;ESET, spol. s r.o.;811 01;Europe/Bratislava;45.8;12-07-2023 10:35:39
evobanco.com;45.60.130.20;OK;1;Amsterdam;North Holland;NL;40.4133,-3.6939;52.3740,4.8897;AS19551;Incapsula Inc;1012;Europe/Amsterdam;29.9;12-07-2023 10:35:39
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
expedia.es;23.217.251.66;OK;1;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS20940;Akamai International B.V.;75108 CEDEX 02;Europe/Paris;31.9;12-07-2023 10:35:39
eyeem.com;18.154.22.115;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;4.28;12-07-2023 10:35:39
facebook.com;157.240.243.35;OK;1;Barcelona;Catalonia;ES;40.4133,-3.6939;41.3780,2.1278;AS32934;Facebook, Inc.;08028;Europe/Madrid;11.0;12-07-2023 10:35:39
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
filmaffinity.com;104.26.0.27;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.99;12-07-2023 10:35:39
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 10:35:39
filmin.es;104.18.19.203;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;4.44;12-07-2023 10:35:39
fastly.net;151.101.129.6;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.40;12-07-2023 10:35:39
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:39
factoriadigital.com;213.162.197.201;OK;3;Valencia;Valencia;ES;40.4133,-3.6939;39.4739,-0.3797;AS13287;FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;8.13;12-07-2023 10:35:40
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;23.0;12-07-2023 10:35:40
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
flickr.com;13.32.128.130;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.40;12-07-2023 10:35:40
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.91;12-07-2023 10:35:40
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
funnyordie.com;192.0.78.148;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;4.25;12-07-2023 10:35:40
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
fuegodevida.com;164.132.73.177;OK;1;Gravelines;Hauts-de-France;FR;40.4133,-3.6939;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;22.0;12-07-2023 10:35:40
g2a.com;172.67.36.196;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.91;12-07-2023 10:35:40
gamovideo.com;104.21.88.41;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.10;12-07-2023 10:35:40
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
fotki.com;185.12.236.31;OK;3;Tallinn;Harjumaa;EE;40.4133,-3.6939;59.4370,24.7535;AS39823;Compic OU;10111;Europe/Tallinn;72.9;12-07-2023 10:35:40
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:40
gmail.com;216.58.215.133;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;4.23;12-07-2023 10:35:41
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4133,-3.6939;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;39.1;12-07-2023 10:35:41
geni.com;107.154.110.111;OK;1;Los Angeles;California;US;40.4133,-3.6939;34.0522,-118.2437;AS19551;Incapsula Inc;90009;America/Los_Angeles;98.9;12-07-2023 10:35:41
d4m276jz6gztw.cloudfront.net;108.157.109.74;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.00;12-07-2023 10:35:41
google.com;142.250.200.110;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;2.73;12-07-2023 10:35:41
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:41
goodreads.com;54.239.26.220;OK;1;Ashburn;Virginia;US;40.4133,-3.6939;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;84.1;12-07-2023 10:35:41
google.es;142.250.200.99;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;2.80;12-07-2023 10:35:41
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:41
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:41
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:41
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:41
googleadservices.com;142.250.200.98;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.31;12-07-2023 10:35:41
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4133,-3.6939;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;3.71;12-07-2023 10:35:41
global.abb;151.101.131.10;OK;3;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.80;12-07-2023 10:35:41
e7173.a.akamaiedge.net;2.17.153.203;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;3.40;12-07-2023 10:35:42
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;40.4133,-3.6939;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;26.1;12-07-2023 10:35:42
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.91;12-07-2023 10:35:42
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
a1817.dscd.akamai.net;184.28.177.36;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;3.27;12-07-2023 10:35:42
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
hi5.com;135.84.35.167;OK;2;El Granada;California;US;40.4133,-3.6939;37.5027,-122.4694;AS36080;IFWE INC;94018;America/Los_Angeles;148;12-07-2023 10:35:42
hostinet.com;185.23.71.43;OK;2;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS50926;AXARNET COMUNICACIONES, S.L.;28004;Europe/Madrid;12.5;12-07-2023 10:35:42
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.75;12-07-2023 10:35:42
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
hyvesgames.nl;172.67.214.193;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.69;12-07-2023 10:35:42
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:42
idealista.com;199.232.194.137;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.25;12-07-2023 10:35:43
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:43
icloud.com;17.253.144.10;OK;2;Cupertino;California;US;40.4133,-3.6939;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;24.4;12-07-2023 10:35:43
infojobs.net;108.157.109.17;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.52;12-07-2023 10:35:43
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:43
instagram.com;157.240.243.174;OK;1;Barcelona;Catalonia;ES;40.4133,-3.6939;41.3780,2.1278;AS32934;Facebook, Inc.;08028;Europe/Madrid;11.1;12-07-2023 10:35:43
instant-gaming.com;104.18.4.124;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.99;12-07-2023 10:35:43
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4133,-3.6939;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.65;12-07-2023 10:35:43
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:43
intereconomia.com;172.67.68.22;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.03;12-07-2023 10:35:43
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:43
intuit.com;23.223.104.103;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;2.82;12-07-2023 10:35:43
java.com;96.16.88.38;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;3.08;12-07-2023 10:35:43
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;125;12-07-2023 10:35:43
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:43
just-eat.es;172.64.145.22;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.91;12-07-2023 10:35:44
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
isc.org;149.20.2.28;OK;3;San Jose;California;US;40.4133,-3.6939;37.3394,-121.8950;AS27321;Internet Systems Consortium, Inc.;95103;America/Los_Angeles;137;12-07-2023 10:35:44
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
johnsoncontrols.com;45.60.206.141;OK;1;Toronto;Ontario;CA;40.4133,-3.6939;43.7001,-79.4163;AS19551;Incapsula Inc;M5A;America/Toronto;107;12-07-2023 10:35:44
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
kinepolis.es;2.21.39.11;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;3.16;12-07-2023 10:35:44
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
kiwi.com;104.16.193.226;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.64;12-07-2023 10:35:44
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.16;12-07-2023 10:35:44
lilly.com;2.21.39.26;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;3.72;12-07-2023 10:35:44
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.41;12-07-2023 10:35:44
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 10:35:44
liruch.com;104.22.25.182;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.75;12-07-2023 10:35:44
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.23;12-07-2023 10:35:45
livenation.es;52.212.253.35;OK;1;Dublin;Leinster;IE;40.4133,-3.6939;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;34.1;12-07-2023 10:35:45
www.tm.v4.a.prd.aadg.akadns.net;40.126.53.18;OK;1;Gävle;Gävleborg;SE;40.4133,-3.6939;60.6745,17.1417;AS8075;Microsoft Corporation;806 46;Europe/Stockholm;49.5;12-07-2023 10:35:45
livejasmin.com;109.71.161.200;OK;2;Luxembourg;Luxembourg;LU;40.4133,-3.6939;49.6007,6.1164;AS34655;JWE S.a r.l.;L-1111;Europe/Luxembourg;24.3;12-07-2023 10:35:45
