host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;33.9728,-118.4276;AS15133 Edgecast Inc.;90094;America/Los_Angeles;2.81;18-03-2023 23:56:00
d291e33ne127py.cloudfront.net;18.154.41.123;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.18;18-03-2023 23:56:01
es.sitew.com;178.32.55.155;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;22.3;18-03-2023 23:56:01
scribd.map.fastly.net;151.101.134.152;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;3.39;18-03-2023 23:56:02
www.wallapop.com;18.154.22.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.77;18-03-2023 23:56:02
es.webs.com;104.17.119.40;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.39;18-03-2023 23:56:03
es.wix.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:03
lb.wordpress.com;192.0.78.12;OK;1;San Francisco;California;US;37.7509,-122.4153;AS2635 Automattic, Inc;94110;America/Los_Angeles;3.00;18-03-2023 23:56:04
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:04
fp-ycpi.g03.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS10310 Oath Holdings Inc.;28001;Europe/Madrid;3.04;18-03-2023 23:56:04
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;2.81;18-03-2023 23:56:04
eset.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:05
esnoticia.net;104.21.36.33;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.07;18-03-2023 23:56:05
europafm.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:05
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:05
everis.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:05
evobanco.com;45.60.130.20;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;25.6;18-03-2023 23:56:06
expansion.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:06
expedia.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:06
ey.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:06
eyeem.com;18.154.22.115;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.94;18-03-2023 23:56:07
facebook.com;179.60.192.36;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS32934 Facebook, Inc.;75000;Europe/Paris;23.6;18-03-2023 23:56:07
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:07
factoriadigital.com;213.162.197.201;OK;3;Valencia;Valencia;ES;39.4697,-0.3774;AS13287 FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;8.18;18-03-2023 23:56:08
fastly.net;151.101.193.6;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.56;18-03-2023 23:56:09
fedex.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:09
feverup.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:09
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:09
filmaffinity.com;82.98.137.22;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS42612 DinaHosting S.L.;28001;Europe/Madrid;3.33;18-03-2023 23:56:09
filmin.es;104.18.19.203;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.90;18-03-2023 23:56:10
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;22.9;18-03-2023 23:56:10
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:10
flickr.com;13.32.128.130;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.23;18-03-2023 23:56:11
flixster.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:11
fnac.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:11
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.10;18-03-2023 23:56:11
fotki.com;185.12.236.31;OK;1;Tallinn;Harjumaa;EE;59.4370,24.7535;AS39823 Compic OU;10111;Europe/Tallinn;72.6;18-03-2023 23:56:11
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:12
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:12
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:12
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:12
fuegodevida.com;164.132.73.177;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;21.5;18-03-2023 23:56:13
funnyordie.com;192.0.78.148;OK;1;San Francisco;California;US;37.7509,-122.4153;AS2635 Automattic, Inc;94110;America/Los_Angeles;3.66;18-03-2023 23:56:13
g2a.com;104.22.63.240;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.31;18-03-2023 23:56:13
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:13
game.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:13
gamovideo.com;172.67.172.75;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.01;18-03-2023 23:56:14
geni.com;107.154.108.111;OK;3;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;95.0;18-03-2023 23:56:15
ginos.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:15
global.abb;151.101.3.10;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.34;18-03-2023 23:56:15
gmail.com;142.250.200.69;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.02;18-03-2023 23:56:16
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;49.0094,8.4044;AS8560 IONOS SE;76133;Europe/Berlin;33.9;18-03-2023 23:56:16
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:16
gnula.se;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:16
d4m276jz6gztw.cloudfront.net;108.157.109.80;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.55;18-03-2023 23:56:16
goal.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:17
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:17
goodreads.com;54.239.26.220;OK;1;Ashburn;Virginia;US;39.0437,-77.4875;AS16509 Amazon.com, Inc.;20147;America/New_York;83.5;18-03-2023 23:56:17
google.com;142.250.184.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.52;18-03-2023 23:56:17
google.es;142.250.200.67;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.41;18-03-2023 23:56:18
googleadservices.com;142.250.200.98;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.37;18-03-2023 23:56:18
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;37.4056,-122.0775;AS15169 Google LLC;94043;America/Los_Angeles;3.67;18-03-2023 23:56:19
habbo.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:19
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:19
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:19
hi5.com;135.84.35.167;OK;2;San Francisco;California;US;37.7749,-122.4194;AS36080 IFWE INC;94102;America/Los_Angeles;154;18-03-2023 23:56:19
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:19
hola.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:19
hola-launcher.uptodown.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:20
a1817.dscd.akamai.net;2.23.158.154;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS20940 Akamai International B.V.;13000;Europe/Paris;31.8;18-03-2023 23:56:20
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;33.7283,-117.1464;AS30148 Sucuri;92584;America/Los_Angeles;28.2;18-03-2023 23:56:21
hostgator.com;52.8.231.40;OK;3;San Jose;California;US;37.3394,-121.8950;AS16509 Amazon.com, Inc.;95103;America/Los_Angeles;152;18-03-2023 23:56:22
hostinet.com;194.116.147.41;OK;1;Basauri;Basque Country;ES;43.2397,-2.8858;AS56732 hostinet AS;48970;Europe/Madrid;10.9;18-03-2023 23:56:22
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;2.93;18-03-2023 23:56:23
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:23
hyvesgames.nl;104.21.24.3;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.93;18-03-2023 23:56:23
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:23
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:23
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:23
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;37.3230,-122.0322;AS714 Apple Inc.;95014;America/Los_Angeles;23.8;18-03-2023 23:56:23
icontact.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:23
idealista.com;199.232.198.137;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.92;18-03-2023 23:56:24
imqq.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:25
indra.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:25
infojobs.net;18.67.240.13;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.96;18-03-2023 23:56:25
ing.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:25
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:25
instagram.com;157.240.202.174;OK;1;Seattle;Washington;US;47.6062,-122.3321;AS32934 Facebook, Inc.;98101;America/Los_Angeles;23.5;18-03-2023 23:56:26
instant-gaming.com;104.22.76.100;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.84;18-03-2023 23:56:26
intereconomia.com;151.139.128.10;OK;1;Dallas;Texas;US;32.7939,-96.8319;AS20446 StackPath, LLC.;75207;America/Chicago;2.38;18-03-2023 23:56:26
intuit.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:27
inversis.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:27
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS8560 IONOS SE;64106;America/Chicago;125;18-03-2023 23:56:27
ionos.es;217.160.86.79;OK;1;Karlsruhe;Baden-Wurttemberg;DE;49.0019,8.4287;AS8560 IONOS SE;76137;Europe/Berlin;3.59;18-03-2023 23:56:28
isc.org;149.20.1.66;OK;2;San Jose;California;US;37.3394,-121.8950;AS1280 Internet Systems Consortium, Inc.;95103;America/Los_Angeles;169;18-03-2023 23:56:29
java.com;95.101.110.17;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS20940 Akamai International B.V.;13000;Europe/Paris;33.7;18-03-2023 23:56:29
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:29
jnj.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:29
johnsoncontrols.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:30
jpush.cn;121.36.35.166;OK;3;Beijing;Beijing;CN;39.9075,116.3972;AS55990 Huawei Cloud Service data center;0;Asia/Shanghai;167;18-03-2023 23:56:31
juegos.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:31
just-eat.es;104.18.42.234;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.17;18-03-2023 23:56:32
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:32
kinepolis.es;88.221.213.176;OK;2;Barcelona;Catalonia;ES;41.3888,2.1590;AS20940 Akamai International B.V.;8038;Europe/Madrid;10.6;18-03-2023 23:56:33
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:33
kiwi.com;104.16.192.226;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.43;18-03-2023 23:56:33
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:33
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:33
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:33
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.29;18-03-2023 23:56:34
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:34
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:34
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:34
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:34
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:34
lilly.com;104.90.205.144;OK;1;Barcelona;Catalonia;ES;41.3888,2.1590;AS20940 Akamai International B.V.;8038;Europe/Madrid;10.5;18-03-2023 23:56:35
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;2.57;18-03-2023 23:56:35
liruch.com;104.22.24.182;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.74;18-03-2023 23:56:36
live.com;204.79.197.212;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;2.95;18-03-2023 23:56:36
livejasmin.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:36
livenation.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:37
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:37
locafm.com;87.98.229.247;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;21.4;18-03-2023 23:56:37
www.tm.v6.a.prd.aadg.akadns.net;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:38
www.tm.ak.prd.aadg.trafficmanager.net;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:39
longlines.com;142.93.190.114;OK;2;Clifton;New Jersey;US;40.8344,-74.1377;AS14061 DigitalOcean, LLC;7014;America/New_York;96.8;18-03-2023 23:56:39
los40.com;199.232.198.133;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.74;18-03-2023 23:56:40
lovestv.es;45.60.13.211;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;3.34;18-03-2023 23:56:40
m.cellufun.com;34.160.35.70;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.04;18-03-2023 23:56:41
m.itsmy.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:41
maersk.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:41
v4-edge.gycpi.b.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS10310 Oath Holdings Inc.;28001;Europe/Madrid;3.06;18-03-2023 23:56:42
mail.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;49.0094,8.4044;AS8560 IONOS SE;76133;Europe/Berlin;33.7;18-03-2023 23:56:42
mailchimp.com;23.42.226.217;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS16625 Akamai Technologies, Inc.;13000;Europe/Paris;32.9;18-03-2023 23:56:43
mailjet.com;147.75.40.150;OK;3;New York City;New York;US;40.7139,-74.0070;AS54825 Packet Host, Inc.;10007;America/New_York;34.2;18-03-2023 23:56:44
maps.google.com;142.250.200.142;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.05;18-03-2023 23:56:44
marca.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:44
marketingplatform.google.com;142.250.200.142;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.61;18-03-2023 23:56:44
maxima.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:44
mcafee.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:44
mcdonalds.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:44
mediafire.com;104.16.53.48;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.23;18-03-2023 23:56:45
mediamarkt.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:45
mediaset.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:45
mediatek.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:46
medium.com;162.159.152.4;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.44;18-03-2023 23:56:46
meetic.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:47
meetme.com;204.145.125.82;OK;1;New York City;New York;US;40.7143,-74.0060;AS46656 MeetMe, Inc.;10004;America/New_York;91.7;18-03-2023 23:56:47
meetup.com;151.101.130.217;OK;3;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.33;18-03-2023 23:56:48
atresmedia.map.fastly.net;151.101.133.89;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;3.28;18-03-2023 23:56:49
megadede.com;172.67.208.221;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.29;18-03-2023 23:56:49
megastar.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:49
mejortorrent.com;69.16.230.42;OK;1;Lansing;Michigan;US;42.7325,-84.5555;AS32244 Liquid Web, L.L.C;48901;America/Detroit;114;18-03-2023 23:56:49
mejortorrent.org;103.224.182.238;OK;2;Melbourne;Victoria;AU;-37.9747,145.0269;AS133618 Trellian Pty. Limited;3193;Australia/Melbourne;159;18-03-2023 23:56:50
melodia-fm.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:50
memopal.com;31.169.105.67;OK;1;Rome;Lazio;IT;41.8919,12.5113;AS197845 WESTPOLE S.P.A.;118;Europe/Rome;39.7;18-03-2023 23:56:51
mercabarna.es;134.0.8.145;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS197712 CDmon;28001;Europe/Madrid;14.1;18-03-2023 23:56:51
merchante-solutions.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:51
cname-app-com-amsproxy.w.mi-dun.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:52
microbank.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:52
microsoft.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:52
milanuncios.com;18.67.240.4;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.09;18-03-2023 23:56:52
miniclip.com;54.192.95.55;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.42;18-03-2023 23:56:53
mitele.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:53
mixi.jp;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:53
mlb.tv;34.102.169.19;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.93;18-03-2023 23:56:54
mocospace.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:54
mondelezinternational.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:54
moovitapp.com;18.154.22.43;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.86;18-03-2023 23:56:54
mparticle.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:54
msn.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:54
mundodeportivo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:55
youtube-ui.l.google.com;142.250.184.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.02;18-03-2023 23:56:55
myheritage.es;45.60.13.42;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;3.88;18-03-2023 23:56:56
myspace.com;34.111.176.156;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.95;18-03-2023 23:56:56
n26.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:56
nba.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:56
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.40;18-03-2023 23:56:57
netflix.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:57
netsuite.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:57
networksolutions.com;162.159.138.30;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.63;18-03-2023 23:56:58
neuvoo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;18-03-2023 23:56:58
