host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
es.mail.yahoo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:02
cs431.wpc.chicdn.net;68.232.34.226;OK;1;Culver City;California;US;33.9728,-118.4276;AS15133 Edgecast Inc.;90094;America/Los_Angeles;2.62;27-04-2023 18:25:03
d291e33ne127py.cloudfront.net;18.154.41.43;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.89;27-04-2023 18:25:03
es.sitew.com;178.32.55.155;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;29.9;27-04-2023 18:25:04
scribd.map.fastly.net;151.101.134.152;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;3.04;27-04-2023 18:25:04
www.wallapop.com;18.154.22.118;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.49;27-04-2023 18:25:05
es.webs.com;104.18.150.58;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.12;27-04-2023 18:25:05
wixpin.map.fastly.net;151.101.133.84;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.61;27-04-2023 18:25:05
lb.wordpress.com;192.0.78.13;OK;1;San Francisco;California;US;37.7509,-122.4153;AS2635 Automattic, Inc;94110;America/Los_Angeles;9.45;27-04-2023 18:25:06
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:06
fp-ycpi.g03.yahoodns.net;77.238.180.11;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS203070 Yahoo! UK Services Limited;75000;Europe/Paris;21.9;27-04-2023 18:25:06
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.20;27-04-2023 18:25:07
eset.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:07
esnoticia.net;104.21.36.33;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.86;27-04-2023 18:25:08
europafm.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:08
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:08
everis.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:08
evobanco.com;45.60.124.20;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;3.80;27-04-2023 18:25:08
expansion.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:08
expedia.es;104.83.99.96;OK;1;Milan;Lombardy;IT;45.4643,9.1895;AS16625 Akamai Technologies, Inc.;20121;Europe/Rome;31.0;27-04-2023 18:25:09
ey.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:09
eyeem.com;18.154.22.50;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.01;27-04-2023 18:25:09
facebook.com;185.60.219.35;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS32934 Facebook, Inc.;75000;Europe/Paris;22.9;27-04-2023 18:25:10
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:10
factoriadigital.com;213.162.197.201;OK;3;Valencia;Valencia;ES;39.4697,-0.3774;AS13287 FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;7.64;27-04-2023 18:25:11
fastly.net;151.101.1.6;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.81;27-04-2023 18:25:11
fedex.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:11
feverup.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:11
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:11
filmaffinity.com;104.26.1.27;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.21;27-04-2023 18:25:11
filmin.es;104.18.18.203;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.37;27-04-2023 18:25:12
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;23.0;27-04-2023 18:25:12
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:12
flickr.com;18.67.247.126;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.03;27-04-2023 18:25:13
flixster.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:13
fnac.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:13
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.77;27-04-2023 18:25:13
fotki.com;185.12.236.31;OK;1;Tallinn;Harjumaa;EE;59.4370,24.7535;AS39823 Compic OU;10111;Europe/Tallinn;73.6;27-04-2023 18:25:14
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:14
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:14
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:14
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:14
fuegodevida.com;164.132.73.177;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;29.5;27-04-2023 18:25:15
funnyordie.com;192.0.78.199;OK;1;San Francisco;California;US;37.7509,-122.4153;AS2635 Automattic, Inc;94110;America/Los_Angeles;4.04;27-04-2023 18:25:15
g2a.com;104.22.62.240;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.66;27-04-2023 18:25:16
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:16
game.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:16
gamovideo.com;172.67.172.75;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.44;27-04-2023 18:25:16
geni.com;107.154.108.111;OK;1;Dallas;Texas;US;32.7831,-96.8067;AS19551 Incapsula Inc;75201;America/Chicago;104;27-04-2023 18:25:17
ginos.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:17
global.abb;151.101.195.10;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.65;27-04-2023 18:25:17
gmail.com;142.250.184.165;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.92;27-04-2023 18:25:17
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;49.0094,8.4044;AS8560 IONOS SE;76133;Europe/Berlin;33.8;27-04-2023 18:25:18
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:18
gnula.se;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:18
d4m276jz6gztw.cloudfront.net;108.157.109.8;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.09;27-04-2023 18:25:18
goal.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:18
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:18
goodreads.com;52.94.226.87;OK;1;Ashburn;Virginia;US;39.0437,-77.4875;AS16509 Amazon.com, Inc.;20147;America/New_York;77.6;27-04-2023 18:25:19
google.com;142.250.201.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.72;27-04-2023 18:25:19
google.es;142.250.178.163;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.46;27-04-2023 18:25:20
googleadservices.com;142.250.200.130;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.61;27-04-2023 18:25:20
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;37.4056,-122.0775;AS15169 Google LLC;94043;America/Los_Angeles;2.80;27-04-2023 18:25:20
habbo.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:20
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:20
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:20
hi5.com;135.84.35.167;OK;2;San Francisco;California;US;37.7749,-122.4194;AS36080 IFWE INC;94102;America/Los_Angeles;156;27-04-2023 18:25:21
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:21
hola.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:21
e7173.a.akamaiedge.net;104.83.209.225;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;2.34;27-04-2023 18:25:22
a1817.dscd.akamai.net;84.53.133.88;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;3.20;27-04-2023 18:25:23
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;33.7283,-117.1464;AS30148 Sucuri;92584;America/Los_Angeles;27.4;27-04-2023 18:25:23
hostgator.com;104.18.0.71;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.70;27-04-2023 18:25:23
hostinet.com;194.116.147.41;OK;1;Bilbao;Basque Country;ES;43.2627,-2.9253;AS56732 hostinet AS;48001;Europe/Madrid;11.5;27-04-2023 18:25:24
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;3.58;27-04-2023 18:25:24
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:24
hyvesgames.nl;104.21.24.3;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.58;27-04-2023 18:25:25
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:25
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:25
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:25
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;37.3230,-122.0322;AS714 Apple Inc.;95014;America/Los_Angeles;24.1;27-04-2023 18:25:25
icontact.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:25
idealista.com;199.232.194.137;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.23;27-04-2023 18:25:26
imqq.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:26
indra.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:26
infojobs.net;18.67.240.124;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;4.38;27-04-2023 18:25:27
ing.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:27
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:27
instagram.com;185.60.219.174;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS32934 Facebook, Inc.;75000;Europe/Paris;23.0;27-04-2023 18:25:27
instant-gaming.com;104.18.4.124;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.22;27-04-2023 18:25:28
intereconomia.com;151.139.128.10;OK;1;Dallas;Texas;US;32.7939,-96.8319;AS20446 StackPath, LLC.;75207;America/Chicago;3.14;27-04-2023 18:25:28
intuit.com;23.51.229.136;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;3.40;27-04-2023 18:25:28
inversis.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:28
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS8560 IONOS SE;64106;America/Chicago;125;27-04-2023 18:25:29
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;50.1155,8.6842;AS8560 IONOS SE;60306;Europe/Berlin;3.93;27-04-2023 18:25:29
isc.org;149.20.1.66;OK;2;San Jose;California;US;37.3394,-121.8950;AS1280 Internet Systems Consortium, Inc.;95103;America/Los_Angeles;181;27-04-2023 18:25:30
java.com;96.16.88.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;2.69;27-04-2023 18:25:31
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:31
jnj.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:31
johnsoncontrols.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:31
jpush.cn;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:32
juegos.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:33
just-eat.es;172.64.145.22;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.31;27-04-2023 18:25:33
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:33
kinepolis.es;2.21.37.11;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;3.35;27-04-2023 18:25:34
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:34
kiwi.com;104.16.192.226;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.36;27-04-2023 18:25:34
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:34
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:34
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:34
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.11;27-04-2023 18:25:34
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:35
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:35
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:35
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:35
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:35
lilly.com;2.21.37.45;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;2.96;27-04-2023 18:25:36
linkedin.com;13.107.42.14;OK;2;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;3.68;27-04-2023 18:25:36
liruch.com;104.22.25.182;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.11;27-04-2023 18:25:37
live.com;204.79.197.212;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;4.52;27-04-2023 18:25:37
livejasmin.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:38
livenation.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:38
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:39
locafm.com;87.98.229.247;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;29.9;27-04-2023 18:25:39
www.tm.v6.a.prd.aadg.trafficmanager.net;20.190.177.148;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS8075 Microsoft Corporation;75000;Europe/Paris;22.8;27-04-2023 18:25:39
www.tm.ak.prd.aadg.akadns.net;20.190.177.22;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS8075 Microsoft Corporation;75000;Europe/Paris;19.1;27-04-2023 18:25:40
longlines.com;142.93.190.114;OK;2;Clifton;New Jersey;US;40.8344,-74.1377;AS14061 DigitalOcean, LLC;7014;America/New_York;96.9;27-04-2023 18:25:41
los40.com;199.232.198.133;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.25;27-04-2023 18:25:41
lovestv.es;45.60.13.211;OK;2;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;4.25;27-04-2023 18:25:42
m.cellufun.com;34.160.35.70;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;4.00;27-04-2023 18:25:42
m.itsmy.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:42
maersk.com;104.69.16.72;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS16625 Akamai Technologies, Inc.;75000;Europe/Paris;22.7;27-04-2023 18:25:43
v4-edge.gycpi.b.yahoodns.net;188.125.88.206;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS10310 Oath Holdings Inc.;13000;Europe/Paris;32.1;27-04-2023 18:25:43
mail.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;49.0094,8.4044;AS8560 IONOS SE;76133;Europe/Berlin;33.8;27-04-2023 18:25:44
mailchimp.com;23.51.224.135;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;2.75;27-04-2023 18:25:44
mailjet.com;147.75.40.150;OK;1;New York City;New York;US;40.7139,-74.0070;AS54825 Packet Host, Inc.;10007;America/New_York;46.5;27-04-2023 18:25:45
maps.google.com;172.217.168.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.86;27-04-2023 18:25:45
marca.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:45
marketingplatform.google.com;172.217.168.174;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;2.77;27-04-2023 18:25:46
maxima.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:46
mcafee.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:46
mcdonalds.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:46
mediafire.com;104.16.53.48;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.29;27-04-2023 18:25:46
mediamarkt.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:46
mediaset.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:46
mediatek.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:47
medium.com;162.159.153.4;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.92;27-04-2023 18:25:47
meetic.es;62.23.26.24;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS8220 COLT Technology Services Group Limited;75000;Europe/Paris;27.0;27-04-2023 18:25:48
meetme.com;204.145.125.82;OK;1;New York City;New York;US;40.7143,-74.0060;AS46656 MeetMe, Inc.;10004;America/New_York;102;27-04-2023 18:25:48
meetup.com;151.101.130.217;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.73;27-04-2023 18:25:49
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;3.41;27-04-2023 18:25:49
megadede.com;172.67.208.221;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.55;27-04-2023 18:25:50
megastar.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:50
mejortorrent.com;69.16.230.42;OK;1;Lansing;Michigan;US;42.7325,-84.5555;AS32244 Liquid Web, L.L.C;48901;America/Detroit;111;27-04-2023 18:25:50
mejortorrent.org;103.224.182.238;OK;2;Melbourne;Victoria;AU;-37.9747,145.0269;AS133618 Trellian Pty. Limited;3193;Australia/Melbourne;159;27-04-2023 18:25:51
melodia-fm.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:51
memopal.com;31.169.105.67;OK;1;Rome;Lazio;IT;41.8919,12.5113;AS197845 WESTPOLE S.P.A.;118;Europe/Rome;38.9;27-04-2023 18:25:51
mercabarna.es;134.0.8.145;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS197712 CDmon;28001;Europe/Madrid;13.0;27-04-2023 18:25:52
merchante-solutions.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:52
cname-app-com-amsproxy.w.mi-dun.com;20.47.97.231;OK;1;Amsterdam;North Holland;NL;52.3677,4.8551;AS8069 Microsoft Corporation;1057;Europe/Amsterdam;29.7;27-04-2023 18:25:52
microbank.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:52
microsoft.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:52
milanuncios.com;18.67.240.86;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.79;27-04-2023 18:25:53
miniclip.com;54.192.95.4;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.66;27-04-2023 18:25:53
mitele.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:53
mixi.jp;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:54
mlb.tv;34.102.169.19;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;2.55;27-04-2023 18:25:54
mocospace.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:54
mondelezinternational.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:54
moovitapp.com;18.154.22.45;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.43;27-04-2023 18:25:55
mparticle.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:55
msn.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:55
mundodeportivo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:56
youtube-ui.l.google.com;172.217.17.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.48;27-04-2023 18:25:56
myheritage.es;45.60.13.42;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;4.27;27-04-2023 18:25:56
myspace.com;34.111.176.156;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.74;27-04-2023 18:25:57
n26.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:57
nba.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:57
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.59;27-04-2023 18:25:57
netflix.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:57
