host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
locafm.com;87.98.229.247;OK;1;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;22.1;09-05-2023 15:47:17
www.tm.a.prd.aadg.trafficmanager.net;20.190.177.22;OK;1;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS8075;Microsoft Corporation;75000;Europe/Paris;28.3;09-05-2023 15:47:17
m.itsmy.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:17
livenation.es;52.215.108.127;OK;1;Dublin;Leinster;IE;40.4353,-3.6495;53.3331,-6.2489;AS16509;Amazon.com, Inc.;D02;Europe/Dublin;35.0;09-05-2023 15:47:17
longlines.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:17
v4-edge.gycpi.b.yahoodns.net;188.125.95.240;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28001;Europe/Madrid;3.70;09-05-2023 15:47:17
maersk.com;104.126.235.135;OK;1;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS16625;Akamai Technologies, Inc.;75000;Europe/Paris;24.4;09-05-2023 15:47:18
m.cellufun.com;34.160.35.70;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.07;09-05-2023 15:47:18
los40.com;199.232.194.133;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.41;09-05-2023 15:47:18
marca.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:18
lovestv.es;45.60.11.211;OK;1;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;98.3;09-05-2023 15:47:18
maxima.fm;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:18
mcafee.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:18
mcdonalds.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:18
mail.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4353,-3.6495;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;33.7;09-05-2023 15:47:18
mediamarkt.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:18
mediaset.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:18
maps.google.com;142.250.201.78;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.46;09-05-2023 15:47:18
mailchimp.com;23.195.97.82;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;3.24;09-05-2023 15:47:18
marketingplatform.google.com;142.250.184.14;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.50;09-05-2023 15:47:18
mediafire.com;104.16.54.48;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.20;09-05-2023 15:47:18
medium.com;162.159.153.4;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.29;09-05-2023 15:47:18
mailjet.com;147.75.40.150;OK;3;New York City;New York;US;40.4353,-3.6495;40.7139,-74.0070;AS54825;Packet Host, Inc.;10007;America/New_York;33.3;09-05-2023 15:47:18
mediatek.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
megastar.fm;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
meetic.es;62.23.26.24;OK;2;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS8220;COLT Technology Services Group Limited;75000;Europe/Paris;26.8;09-05-2023 15:47:19
meetme.com;204.145.125.82;OK;2;New York City;New York;US;40.4353,-3.6495;40.7143,-74.0060;AS46656;MeetMe, Inc.;10004;America/New_York;92.3;09-05-2023 15:47:19
melodia-fm.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.59;09-05-2023 15:47:19
megadede.com;104.21.82.233;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.07;09-05-2023 15:47:19
merchante-solutions.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
meetup.com;151.101.130.217;OK;3;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.92;09-05-2023 15:47:19
microbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
microsoft.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
cname-app-com-amsproxy.w.mi-dun.com;20.47.97.231;OK;1;Amsterdam;North Holland;NL;40.4353,-3.6495;52.3677,4.8551;AS8069;Microsoft Corporation;1057;Europe/Amsterdam;29.7;09-05-2023 15:47:19
memopal.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
mitele.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:19
milanuncios.com;18.67.240.101;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.95;09-05-2023 15:47:19
mercabarna.es;134.0.8.145;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS197712;CDmon;28001;Europe/Madrid;12.4;09-05-2023 15:47:20
mocospace.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
mondelezinternational.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
mejortorrent.com;69.16.230.42;OK;3;Lansing;Michigan;US;40.4353,-3.6495;42.7325,-84.5555;AS19905;Neustar Security Services;48901;America/Detroit;111;09-05-2023 15:47:20
mparticle.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
msn.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
miniclip.com;54.192.95.86;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.25;09-05-2023 15:47:20
mejortorrent.org;103.224.182.238;OK;3;Melbourne;Victoria;AU;40.4353,-3.6495;-37.9747,145.0269;AS133618;Trellian Pty. Limited;3193;Australia/Melbourne;160;09-05-2023 15:47:20
mlb.tv;34.102.169.19;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.07;09-05-2023 15:47:20
mixi.jp;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
n26.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
moovitapp.com;18.154.22.26;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.44;09-05-2023 15:47:20
nba.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
netflix.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
youtube-ui.l.google.com;142.250.184.174;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.35;09-05-2023 15:47:20
myspace.com;34.111.176.156;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.10;09-05-2023 15:47:20
neuvoo.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
mundodeportivo.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:20
myheritage.es;45.60.11.42;OK;2;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;105;09-05-2023 15:47:21
networksolutions.com;162.159.128.31;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.02;09-05-2023 15:47:21
atresmedia.map.fastly.net;151.101.133.89;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.93;09-05-2023 15:47:21
netsuite.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:21
nk.pl;13.248.174.158;OK;1;Seattle;Washington;US;40.4353,-3.6495;47.6339,-122.3476;AS16509;Amazon.com, Inc.;98109;America/Los_Angeles;2.67;09-05-2023 15:47:21
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.20;09-05-2023 15:47:21
novartis.com;104.18.1.16;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.08;09-05-2023 15:47:21
ning.com;208.82.16.81;OK;3;Dallas;Texas;US;40.4353,-3.6495;32.7831,-96.8067;AS13535;Ning Interactive, Inc.;75201;America/Chicago;127;09-05-2023 15:47:21
office365.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:21
nfl.com;151.101.1.153;OK;3;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.58;09-05-2023 15:47:22
nominalia.com;81.88.58.195;OK;3;Milan;Lombardy;IT;40.4353,-3.6495;45.4643,9.1895;AS39729;REGISTER S.P.A.;20121;Europe/Rome;33.0;09-05-2023 15:47:22
ondacero.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:22
office.com;13.107.6.156;OK;1;Redmond;Washington;US;40.4353,-3.6495;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;25.3;09-05-2023 15:47:22
okdiario.com;104.18.18.5;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.54;09-05-2023 15:47:22
ok.ru;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:22
ntp.org;64.142.54.22;OK;3;Santa Rosa;California;US;40.4353,-3.6495;38.4405,-122.7144;AS7065;Sonic.net, LLC;95402;America/Los_Angeles;175;09-05-2023 15:47:22
opendrive.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:22
openload.co;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:22
e12322.b.akamaiedge.net;184.85.197.101;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;3.13;09-05-2023 15:47:22
openbank.es;18.154.22.93;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;9.63;09-05-2023 15:47:22
orangetv.orange.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:22
outbrain.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:22
opendns.com;146.112.62.105;OK;1;Washington;Washington, D.C.;US;40.4353,-3.6495;38.8951,-77.0364;AS36692;Cisco OpenDNS, LLC;20004;America/New_York;96.2;09-05-2023 15:47:23
one.com;195.47.247.9;OK;3;Copenhagen;Capital Region;DK;40.4353,-3.6495;55.6759,12.5655;AS51468;One.com A/S;1072;Europe/Copenhagen;33.9;09-05-2023 15:47:23
orange.es;62.36.227.81;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS12715;Orange Espagne SA;28001;Europe/Madrid;4.66;09-05-2023 15:47:23
outlook.com;52.96.111.82;OK;1;Washington;Virginia;US;40.4353,-3.6495;38.7135,-78.1594;AS8075;Microsoft Corporation;22747;America/New_York;95.8;09-05-2023 15:47:23
outlook.ha.office365.com;40.101.92.18;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;40.4353,-3.6495;43.2970,5.3811;AS8075;Microsoft Corporation;13000;Europe/Paris;17.7;09-05-2023 15:47:23
orange.com;90.84.180.167;OK;2;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS2280;Orange S.A.;75000;Europe/Paris;22.5;09-05-2023 15:47:23
paypal.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:23
parship.es;188.114.97.5;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.54;09-05-2023 15:47:23
periscope.tv;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:23
personal.natwest.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:23
personal.rbs.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:23
pi-hole.net;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:23
ovh.es;198.27.92.5;OK;2;Montréal;Quebec;CA;40.4353,-3.6495;45.5040,-73.5747;AS16276;OVH SAS;H3A;America/Toronto;25.7;09-05-2023 15:47:23
pay.amazon.com;52.94.232.151;OK;1;Ashburn;Virginia;US;40.4353,-3.6495;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;83.4;09-05-2023 15:47:23
pccomponentes.com;104.16.161.71;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.78;09-05-2023 15:47:24
pay.google.com;108.177.15.92;OK;1;Brussels;Brussels Capital;BE;40.4353,-3.6495;50.8505,4.3488;AS15169;Google LLC;1000;Europe/Brussels;24.2;09-05-2023 15:47:24
pisos.com;80.94.3.90;OK;2;Barcelona;Catalonia;ES;40.4353,-3.6495;41.5333,2.0833;AS39263;Ilimit Comunicacions S.L.;08194;Europe/Madrid;11.7;09-05-2023 15:47:24
pinterest.com;151.101.192.84;OK;3;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.71;09-05-2023 15:47:24
playstation.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:24
play.google.com;142.250.200.110;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.28;09-05-2023 15:47:24
pizzaseo.com;212.57.32.24;OK;2;Bratislava;Bratislavský Kraj;SK;40.4353,-3.6495;48.1482,17.1067;AS48689;Webglobe, a.s.;811 01;Europe/Bratislava;44.3;09-05-2023 15:47:25
pitt.edu;136.142.34.30;OK;3;Pittsburgh;Pennsylvania;US;40.4353,-3.6495;40.4406,-79.9959;AS4130;University of Pittsburgh;15212;America/New_York;107;09-05-2023 15:47:25
pornhub.com;66.254.114.41;OK;1;Waltham;Massachusetts;US;40.4353,-3.6495;42.3986,-71.2451;AS29789;Reflected Networks, Inc.;02451;America/New_York;2.47;09-05-2023 15:47:25
e16871.a.akamaiedge.net;23.212.23.114;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;3.82;09-05-2023 15:47:25
e13321.a.akamaiedge.net;23.60.223.97;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28001;Europe/Madrid;2.89;09-05-2023 15:47:25
pscp.tv;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:25
pubmatic.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:25
qq.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:25
powvideo.net;188.114.97.5;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.77;09-05-2023 15:47:25
press-start.com;188.114.96.5;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.41;09-05-2023 15:47:25
r4.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:25
racc.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:25
primevideo.com;18.67.240.73;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.95;09-05-2023 15:47:25
radio.es;172.66.42.215;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;7.22;09-05-2023 15:47:25
radio-espana.com;217.70.186.100;OK;2;Luxembourg;Luxembourg;LU;40.4353,-3.6495;49.6117,6.1300;AS29169;GANDI SAS;L-1114;Europe/Luxembourg;35.9;09-05-2023 15:47:26
rae.es;104.26.0.151;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.98;09-05-2023 15:47:26
rakuten.tv;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:26
qzs.qq.com.sched.legopic2.tdnsv6.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:26
raiolanetworks.es;178.211.133.24;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS56958;Raiola Networks S.L.;28001;Europe/Madrid;5.02;09-05-2023 15:47:26
radiole.com;13.225.34.89;OK;3;Paris;Île-de-France;FR;40.4353,-3.6495;48.8534,2.3488;AS16509;Amazon.com, Inc.;75000;Europe/Paris;24.1;09-05-2023 15:47:26
rapid7.com;18.154.48.25;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.64;09-05-2023 15:47:26
ravelry.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:27
registrar.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:27
reddit.com;151.101.129.140;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.55;09-05-2023 15:47:27
rediris.es;130.206.13.20;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS766;Entidad Publica Empresarial Red.es;28001;Europe/Madrid;5.51;09-05-2023 15:47:27
rbcits.com;204.74.99.100;OK;1;Sterling;Virginia;US;40.4353,-3.6495;38.9814,-77.4723;AS397218;Neustar Security Services;20166;America/New_York;23.9;09-05-2023 15:47:27
republicamovil.es;34.120.120.146;OK;1;Kansas City;Missouri;US;40.4353,-3.6495;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;2.73;09-05-2023 15:47:27
researchgate.net;104.17.33.105;OK;1;San Francisco;California;US;40.4353,-3.6495;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.39;09-05-2023 15:47:27
reverbnation.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:27
renren.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:27
registrygate.com;95.130.22.77;OK;2;Munich;Bavaria;DE;40.4353,-3.6495;48.1374,11.5755;AS13246;Key-Systems GmbH;80331;Europe/Berlin;41.4;09-05-2023 15:47:27
roblox.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:27
rockfm.fm;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:27
rsch.samsungcloudsolution.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0,0.0;N/A;N/A;N/A;N/A;0.0;09-05-2023 15:47:28
rtve.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:28
reverso.net;137.74.102.128;OK;1;Lille;Hauts-de-France;FR;40.4353,-3.6495;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;21.7;09-05-2023 15:47:28
ruralvia.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:28
revistavanityfair.es;212.85.39.85;OK;2;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS12521;Nova Internet S.L.;28001;Europe/Madrid;3.75;09-05-2023 15:47:28
rincondelvago.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:28
salesforce.com;184.31.10.133;OK;1;Cambridge;Massachusetts;US;40.4353,-3.6495;42.3620,-71.0830;AS33905;Akamai International B.V.;02142;America/New_York;3.20;09-05-2023 15:47:28
samsung.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:28
rubiconproject.com;141.193.213.21;OK;3;Austin;Texas;US;40.4353,-3.6495;30.2672,-97.7431;AS209242;Cloudflare London, LLC;78701;America/Chicago;3.11;09-05-2023 15:47:28
sap.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:28
sagepay.co.uk;45.60.151.250;OK;2;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;94.2;09-05-2023 15:47:28
samsungelectronics.com;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:29
santanderconsumer.es;45.60.195.69;OK;1;Redwood City;California;US;40.4353,-3.6495;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;98.3;09-05-2023 15:47:29
selfbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:29
seriesblanco.org;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:29
seriesgato.xyz;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0,0.0;N/A;N/A;N/A;N/A;0.0;09-05-2023 15:47:29
segundamano.es;18.154.41.62;OK;1;Madrid;Madrid;ES;40.4353,-3.6495;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;2.69;09-05-2023 15:47:29
scorecardresearch.com;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:29
dnsscan.shadowserver.org;184.105.143.133;OK;3;San Jose;California;US;40.4353,-3.6495;37.3394,-121.8950;AS6939;Hurricane Electric LLC;95103;America/Los_Angeles;135;09-05-2023 15:47:30
seriespapaya.xyz;N/A;KO;3;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:30
shtyle.fm;N/A;N/A;0;N/A;N/A;N/A;40.4353,-3.6495;0.0, 0.0;N/A;N/A;0;N/A;0.0;09-05-2023 15:47:30
