host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
ehu.eus;158.227.0.65;OK;2;Leioa;Basque Country;ES;40.4165,-3.7026;43.3269,-2.9888;AS15488;Universidad del Pais Vasco - Euskal Herriko Unibertsitatea;48940;Europe/Madrid;13.2;24-05-2023 22:22:38
eleconomista.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:38
elcomercio.pe;95.100.252.56;OK;1;Paris;Île-de-France;FR;40.4165,-3.7026;48.8473,2.3682;AS20940;Akamai International B.V.;75012;Europe/Paris;27.9;24-05-2023 22:22:39
eitb.eus;151.101.194.133;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.92;24-05-2023 22:22:39
eldiario.es;176.34.179.218;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3419,-6.2790;AS16509;Amazon.com, Inc.;D16;Europe/Dublin;35.7;24-05-2023 22:22:39
elmundo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:39
elconfidencial.com;107.154.106.101;OK;2;Redwood City;California;US;40.4165,-3.7026;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;98.7;24-05-2023 22:22:39
elespanol.com;54.192.95.3;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.46;24-05-2023 22:22:39
elespectador.com;184.31.8.32;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28005;Europe/Madrid;2.90;24-05-2023 22:22:39
elpais.com;84.53.133.99;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28005;Europe/Madrid;2.77;24-05-2023 22:22:39
eltiempo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:39
elperiodico.com;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS3352;TELEFONICA DE ESPANA S.A.U.;28001;Europe/Madrid;5.14;24-05-2023 22:22:39
energytv.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:39
eltenedor.es;151.101.2.133;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.01;24-05-2023 22:22:39
elitetorrent.biz;50.28.56.190;OK;2;Lansing;Michigan;US;40.4165,-3.7026;42.7325,-84.5555;AS32244;Liquid Web, L.L.C;48901;America/Detroit;107;24-05-2023 22:22:40
epicgames.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:40
eltiempo.com;45.60.131.135;OK;2;Seattle;Washington;US;40.4165,-3.7026;47.6062,-122.3321;AS19551;Incapsula Inc;98101;America/Los_Angeles;108;24-05-2023 22:22:40
wx.mail.qq.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:40
es.hboespana.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:40
entradas.com;23.60.216.30;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28005;Europe/Madrid;3.21;24-05-2023 22:22:40
e11956.x.akamaiedge.net;23.51.230.141;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28005;Europe/Madrid;3.11;24-05-2023 22:22:40
enom.com;199.16.172.29;OK;2;San Antonio;Texas;US;40.4165,-3.7026;29.4241,-98.4936;AS2635;Automattic, Inc;78205;America/Chicago;3.64;24-05-2023 22:22:40
j.sni.global.fastly.net;151.101.134.132;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.43;24-05-2023 22:22:41
f2.shared.global.fastly.net;151.101.134.2;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;2.88;24-05-2023 22:22:41
s3-website.us-east-1.amazonaws.com;52.217.77.91;OK;1;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;84.8;24-05-2023 22:22:41
part-0015.t-0009.fdv2-t-msedge.net;13.107.238.43;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8075;Microsoft Corporation;98052;America/Los_Angeles;3.13;24-05-2023 22:22:41
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net;87.248.100.136;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3331,-6.2489;AS34010;Yahoo! UK Services Limited;D02;Europe/Dublin;37.7;24-05-2023 22:22:41
d291e33ne127py.cloudfront.net;18.154.41.123;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.04;24-05-2023 22:22:41
cs431.wpc.chicdn.net;68.232.34.226;OK;2;Culver City;California;US;40.4165,-3.7026;33.9728,-118.4276;AS15133;Edgecast Inc.;90094;America/Los_Angeles;2.52;24-05-2023 22:22:42
www.wallapop.com;108.157.109.86;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.01;24-05-2023 22:22:42
scribd.map.fastly.net;151.101.134.152;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.44;24-05-2023 22:22:42
es.sitew.com;178.32.55.155;OK;1;Lille;Hauts-de-France;FR;40.4165,-3.7026;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;22.2;24-05-2023 22:22:42
es.worldline.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:42
es.webs.com;104.18.150.58;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.74;24-05-2023 22:22:42
wixpin.map.fastly.net;151.101.133.84;OK;2;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS54113;Fastly, Inc.;28001;Europe/Madrid;3.04;24-05-2023 22:22:43
esnoticia.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;24-05-2023 22:22:43
europafm.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
eurosport.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
everis.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
fp-ycpi.g03.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28001;Europe/Madrid;3.58;24-05-2023 22:22:43
expansion.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
eset.com;91.228.167.128;OK;1;Bratislava;Bratislavský Kraj;SK;40.4165,-3.7026;48.1482,17.1067;AS50881;ESET, spol. s r.o.;811 01;Europe/Bratislava;39.6;24-05-2023 22:22:43
esdemarca.com;35.186.206.21;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;2.90;24-05-2023 22:22:43
lb.wordpress.com;192.0.78.12;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.62;24-05-2023 22:22:43
ey.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
factoriadeficcion.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
cherryroad.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;24-05-2023 22:22:43
evobanco.com;45.60.124.20;OK;1;Redwood City;California;US;40.4165,-3.7026;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;3.12;24-05-2023 22:22:43
fedex.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:43
feverup.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:44
fiba.basketball;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:44
facebook.com;185.60.219.35;OK;1;Saint-Denis;Île-de-France;FR;40.4165,-3.7026;48.9356,2.3539;AS32934;Facebook, Inc.;93206 CEDEX;Europe/Paris;22.5;24-05-2023 22:22:44
eyeem.com;18.154.22.39;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.40;24-05-2023 22:22:44
expedia.es;104.108.53.56;OK;2;Paris;Île-de-France;FR;40.4165,-3.7026;48.8473,2.3682;AS16625;Akamai Technologies, Inc.;75012;Europe/Paris;22.8;24-05-2023 22:22:44
fishbowl.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:44
filmin.es;104.18.19.203;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.96;24-05-2023 22:22:44
flixster.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0,0.0;N/A;N/A;N/A;N/A;0.0;24-05-2023 22:22:44
fnac.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:44
factoriadigital.com;213.162.197.201;OK;2;Valencia;Valencia;ES;40.4165,-3.7026;39.4697,-0.3774;AS13287;FALBOX S.L. trading as NIXVAL;46001;Europe/Madrid;7.81;24-05-2023 22:22:44
fastly.net;151.101.129.6;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.33;24-05-2023 22:22:44
fotocasa.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:44
filmaffinity.com;104.26.0.27;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.85;24-05-2023 22:22:45
freeddns.noip.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:45
fireeye.com;162.159.246.125;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;23.5;24-05-2023 22:22:45
freedompop.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:45
flickr.com;13.32.128.130;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.46;24-05-2023 22:22:45
forocoches.com;104.22.2.210;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.69;24-05-2023 22:22:45
gaiaonline.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:45
game.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:45
redirect.lb.ccmbg.net;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:45
fotki.com;185.12.236.31;OK;2;Tallinn;Harjumaa;EE;40.4165,-3.7026;59.4370,24.7535;AS39823;Compic OU;10111;Europe/Tallinn;71.8;24-05-2023 22:22:45
ginos.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:45
fuegodevida.com;164.132.73.177;OK;1;Lille;Hauts-de-France;FR;40.4165,-3.7026;50.6330,3.0586;AS16276;OVH SAS;59000;Europe/Paris;21.2;24-05-2023 22:22:46
g2a.com;104.22.62.240;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.93;24-05-2023 22:22:46
funnyordie.com;192.0.78.148;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7509,-122.4153;AS2635;Automattic, Inc;94110;America/Los_Angeles;3.53;24-05-2023 22:22:46
gnula.nu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:46
gnula.se;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:46
gamovideo.com;172.67.172.75;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.64;24-05-2023 22:22:46
goal.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:46
goltelevision.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:46
geni.com;107.154.108.111;OK;1;Redwood City;California;US;40.4165,-3.7026;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;105;24-05-2023 22:22:46
global.abb;151.101.67.10;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;2.85;24-05-2023 22:22:47
gmail.com;172.217.168.165;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;4.37;24-05-2023 22:22:47
google.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.52;24-05-2023 22:22:47
gmx.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4165,-3.7026;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;34.4;24-05-2023 22:22:47
habbo.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:47
halifax.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:47
hbbtv.org;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:47
d4m276jz6gztw.cloudfront.net;108.157.109.80;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.12;24-05-2023 22:22:48
hitfm.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:48
hola.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:48
google.es;142.250.200.67;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;3.24;24-05-2023 22:22:48
goodreads.com;52.94.237.126;OK;3;Ashburn;Virginia;US;40.4165,-3.7026;39.0437,-77.4875;AS16509;Amazon.com, Inc.;20147;America/New_York;84.2;24-05-2023 22:22:48
googleadservices.com;142.250.184.2;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS15169;Google LLC;28001;Europe/Madrid;2.83;24-05-2023 22:22:48
google-public-dns-a.google.com;8.8.8.8;OK;1;Mountain View;California;US;40.4165,-3.7026;37.4056,-122.0775;AS15169;Google LLC;94043;America/Los_Angeles;3.33;24-05-2023 22:22:48
e7173.a.akamaiedge.net;23.39.72.113;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28005;Europe/Madrid;3.19;24-05-2023 22:22:49
a1817.dscd.akamai.net;184.28.177.30;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28005;Europe/Madrid;2.93;24-05-2023 22:22:49
hostgator.com;104.18.1.71;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.59;24-05-2023 22:22:49
hsbc.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
ibercaja.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
icbc.lu;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
icheckmovies.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
hostinet.com;194.116.147.41;OK;1;Paterna;Valencia;ES;40.4165,-3.7026;39.5026,-0.4408;AS56732;hostinet AS;46980;Europe/Madrid;10.7;24-05-2023 22:22:49
hi5.com;135.84.35.167;OK;3;San Francisco;California;US;40.4165,-3.7026;37.7749,-122.4194;AS36080;IFWE INC;94102;America/Los_Angeles;147;24-05-2023 22:22:49
hosteurope.es;192.124.249.102;OK;1;Menifee;California;US;40.4165,-3.7026;33.7283,-117.1464;AS30148;Sucuri;92584;America/Los_Angeles;25.1;24-05-2023 22:22:49
icontact.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
indra.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
hotmail.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.88;24-05-2023 22:22:49
ing.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
ingenico.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:49
imqq.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:50
icloud.com;17.253.144.10;OK;1;Cupertino;California;US;40.4165,-3.7026;37.3230,-122.0322;AS714;Apple Inc.;95014;America/Los_Angeles;22.4;24-05-2023 22:22:50
hyvesgames.nl;104.21.24.3;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.01;24-05-2023 22:22:50
idealista.com;199.232.198.137;OK;2;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.80;24-05-2023 22:22:50
infojobs.net;18.67.240.109;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28001;Europe/Madrid;3.00;24-05-2023 22:22:50
inversis.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:50
instagram.com;185.60.219.174;OK;1;Saint-Denis;Île-de-France;FR;40.4165,-3.7026;48.9356,2.3539;AS32934;Facebook, Inc.;93206 CEDEX;Europe/Paris;23.8;24-05-2023 22:22:50
intereconomia.com;104.26.12.249;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.35;24-05-2023 22:22:51
ionos.com;74.208.255.134;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS8560;IONOS SE;64106;America/Chicago;125;24-05-2023 22:22:51
jazztel.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:51
jnj.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:51
instant-gaming.com;104.18.5.124;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.66;24-05-2023 22:22:51
ionos.es;217.160.86.79;OK;1;Frankfurt am Main;Hesse;DE;40.4165,-3.7026;50.1155,8.6842;AS8560;IONOS SE;60306;Europe/Berlin;3.33;24-05-2023 22:22:51
intuit.com;23.10.78.69;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS16625;Akamai Technologies, Inc.;28005;Europe/Madrid;3.54;24-05-2023 22:22:51
isc.org;149.20.2.28;OK;2;San Jose;California;US;40.4165,-3.7026;37.3394,-121.8950;AS27321;Internet Systems Consortium, Inc.;95103;America/Los_Angeles;137;24-05-2023 22:22:52
kaspersky.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
java.com;23.58.159.133;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28005;Europe/Madrid;3.53;24-05-2023 22:22:52
kinguin.net;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
juegos.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
jpush.cn;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
kiwibox.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
lanacion.com.ar;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
lasexta.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
johnsoncontrols.com;45.60.206.141;OK;1;Toronto;Ontario;CA;40.4165,-3.7026;43.7001,-79.4163;AS19551;Incapsula Inc;M5A;America/Toronto;108;24-05-2023 22:22:52
lavozdegalicia.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
lecturas.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
liberbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
libertaddigital.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:52
kinepolis.es;84.53.133.104;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28005;Europe/Madrid;3.30;24-05-2023 22:22:52
just-eat.es;172.64.145.22;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.53;24-05-2023 22:22:52
kiwi.com;104.16.192.226;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.09;24-05-2023 22:22:53
lavanguardia.com;N/A;KO;3;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:53
last.fm;34.96.123.111;OK;1;Kansas City;Missouri;US;40.4165,-3.7026;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.36;24-05-2023 22:22:53
lilly.com;84.53.133.99;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;40.4165,-3.7026;AS20940;Akamai International B.V.;28005;Europe/Madrid;2.48;24-05-2023 22:22:53
lloydsbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4165,-3.7026;0.0, 0.0;N/A;N/A;0;N/A;0.0;24-05-2023 22:22:53
linkedin.com;13.107.42.14;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.11;24-05-2023 22:22:53
liruch.com;172.67.6.42;OK;1;San Francisco;California;US;40.4165,-3.7026;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.45;24-05-2023 22:22:53
live.com;204.79.197.212;OK;1;Redmond;Washington;US;40.4165,-3.7026;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;3.79;24-05-2023 22:22:53
livenation.es;54.76.47.180;OK;1;Dublin;Leinster;IE;40.4165,-3.7026;53.3419,-6.2790;AS16509;Amazon.com, Inc.;D16;Europe/Dublin;34.3;24-05-2023 22:22:54
www.tm.v4.a.prd.aadg.akadns.net;40.126.32.132;OK;1;Amsterdam;North Holland;NL;40.4165,-3.7026;52.4253,4.8602;AS8075;Microsoft Corporation;1037;Europe/Amsterdam;25.5;24-05-2023 22:22:54
livejasmin.com;109.71.161.200;OK;3;Luxembourg;Luxembourg;LU;40.4165,-3.7026;49.6007,6.1164;AS34655;JWE S.a r.l.;L-1111;Europe/Luxembourg;23.9;24-05-2023 22:22:54
